location_id,report_id
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|4
SOUTH CAROLINA,SOUTH CAROLINA|2024|4
VIRGINIA,VIRGINIA|2024|4
WEST VIRGINIA,WEST VIRGINIA|2024|4
ALABAMA,ALABAMA|2024|4
KENTUCKY,KENTUCKY|2024|4
MISSISSIPPI,MISSISSIPPI|2024|4
ARKANSAS,ARKANSAS|2024|4
LOUISIANA,LOUISIANA|2024|4
OKLAHOMA,OKLAHOMA|2024|4
ARIZONA,ARIZONA|2024|4
COLORADO,COLORADO|2024|4
IDAHO,IDAHO|2024|4
MONTANA,MONTANA|2024|4
NEVADA,NEVADA|2024|4
NEW MEXICO,NEW MEXICO|2024|4
UTAH,UTAH|2024|4
ALASKA,ALASKA|2024|4
CALIFORNIA,CALIFORNIA|2024|4
OREGON,OREGON|2024|4
WASHINGTON,WASHINGTON|2024|4
NON-US RESIDENTS,NON-US RESIDENTS|2024|4
MAINE,MAINE|2024|5
MASSACHUSETTS,MASSACHUSETTS|2024|5
RHODE ISLAND,RHODE ISLAND|2024|5
NEW YORK,NEW YORK|2024|5
PENNSYLVANIA,PENNSYLVANIA|2024|5
ILLINOIS,ILLINOIS|2024|5
INDIANA,INDIANA|2024|5
MICHIGAN,MICHIGAN|2024|5
OHIO,OHIO|2024|5
WISCONSIN,WISCONSIN|2024|5
IOWA,IOWA|2024|5
KANSAS,KANSAS|2024|5
MINNESOTA,MINNESOTA|2024|5
MISSOURI,MISSOURI|2024|5
NORTH DAKOTA,NORTH DAKOTA|2024|5
DELAWARE,DELAWARE|2024|5
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|5
FLORIDA,FLORIDA|2024|5
NORTH CAROLINA,NORTH CAROLINA|2024|5
SOUTH CAROLINA,SOUTH CAROLINA|2024|5
VIRGINIA,VIRGINIA|2024|5
WEST VIRGINIA,WEST VIRGINIA|2024|5
ALABAMA,ALABAMA|2024|5
KENTUCKY,KENTUCKY|2024|5
MISSISSIPPI,MISSISSIPPI|2024|5
ARKANSAS,ARKANSAS|2024|5
LOUISIANA,LOUISIANA|2024|5
OKLAHOMA,OKLAHOMA|2024|5
ARIZONA,ARIZONA|2024|5
COLORADO,COLORADO|2024|5
IDAHO,IDAHO|2024|5
MONTANA,MONTANA|2024|5
NEVADA,NEVADA|2024|5
NEW MEXICO,NEW MEXICO|2024|5
UTAH,UTAH|2024|5
ALASKA,ALASKA|2024|5
CALIFORNIA,CALIFORNIA|2024|5
OREGON,OREGON|2024|5
WASHINGTON,WASHINGTON|2024|5
NON-US RESIDENTS,NON-US RESIDENTS|2024|5
MAINE,MAINE|2024|6
MASSACHUSETTS,MASSACHUSETTS|2024|6
NEW HAMPSHIRE,NEW HAMPSHIRE|2024|6
RHODE ISLAND,RHODE ISLAND|2024|6
VERMONT,VERMONT|2024|6
NEW YORK,NEW YORK|2024|6
PENNSYLVANIA,PENNSYLVANIA|2024|6
ILLINOIS,ILLINOIS|2024|6
INDIANA,INDIANA|2024|6
MICHIGAN,MICHIGAN|2024|6
OHIO,OHIO|2024|6
WISCONSIN,WISCONSIN|2024|6
IOWA,IOWA|2024|6
KANSAS,KANSAS|2024|6
MINNESOTA,MINNESOTA|2024|6
MISSOURI,MISSOURI|2024|6
NORTH DAKOTA,NORTH DAKOTA|2024|6
SOUTH DAKOTA,SOUTH DAKOTA|2024|6
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|6
FLORIDA,FLORIDA|2024|6
NORTH CAROLINA,NORTH CAROLINA|2024|6
SOUTH CAROLINA,SOUTH CAROLINA|2024|6
VIRGINIA,VIRGINIA|2024|6
WEST VIRGINIA,WEST VIRGINIA|2024|6
ALABAMA,ALABAMA|2024|6
KENTUCKY,KENTUCKY|2024|6
MISSISSIPPI,MISSISSIPPI|2024|6
ARKANSAS,ARKANSAS|2024|6
LOUISIANA,LOUISIANA|2024|6
OKLAHOMA,OKLAHOMA|2024|6
TEXAS,TEXAS|2024|6
ARIZONA,ARIZONA|2024|6
IDAHO,IDAHO|2024|6
MONTANA,MONTANA|2024|6
NEVADA,NEVADA|2024|6
NEW MEXICO,NEW MEXICO|2024|6
UTAH,UTAH|2024|6
ALASKA,ALASKA|2024|6
CALIFORNIA,CALIFORNIA|2024|6
OREGON,OREGON|2024|6
WASHINGTON,WASHINGTON|2024|6
MAINE,MAINE|2024|7
MASSACHUSETTS,MASSACHUSETTS|2024|7
RHODE ISLAND,RHODE ISLAND|2024|7
VERMONT,VERMONT|2024|7
NEW JERSEY,NEW JERSEY|2024|7
NEW YORK,NEW YORK|2024|7
PENNSYLVANIA,PENNSYLVANIA|2024|7
ILLINOIS,ILLINOIS|2024|7
INDIANA,INDIANA|2024|7
MICHIGAN,MICHIGAN|2024|7
OHIO,OHIO|2024|7
WISCONSIN,WISCONSIN|2024|7
IOWA,IOWA|2024|7
KANSAS,KANSAS|2024|7
MINNESOTA,MINNESOTA|2024|7
MISSOURI,MISSOURI|2024|7
NORTH DAKOTA,NORTH DAKOTA|2024|7
FLORIDA,FLORIDA|2024|7
NORTH CAROLINA,NORTH CAROLINA|2024|7
SOUTH CAROLINA,SOUTH CAROLINA|2024|7
VIRGINIA,VIRGINIA|2024|7
WEST VIRGINIA,WEST VIRGINIA|2024|7
ALABAMA,ALABAMA|2024|7
KENTUCKY,KENTUCKY|2024|7
ARKANSAS,ARKANSAS|2024|7
OKLAHOMA,OKLAHOMA|2024|7
TEXAS,TEXAS|2024|7
ARIZONA,ARIZONA|2024|7
COLORADO,COLORADO|2024|7
IDAHO,IDAHO|2024|7
MONTANA,MONTANA|2024|7
NEVADA,NEVADA|2024|7
NEW MEXICO,NEW MEXICO|2024|7
UTAH,UTAH|2024|7
ALASKA,ALASKA|2024|7
CALIFORNIA,CALIFORNIA|2024|7
OREGON,OREGON|2024|7
WASHINGTON,WASHINGTON|2024|7
MAINE,MAINE|2024|8
MASSACHUSETTS,MASSACHUSETTS|2024|8
RHODE ISLAND,RHODE ISLAND|2024|8
VERMONT,VERMONT|2024|8
NEW YORK,NEW YORK|2024|8
PENNSYLVANIA,PENNSYLVANIA|2024|8
ILLINOIS,ILLINOIS|2024|8
INDIANA,INDIANA|2024|8
MICHIGAN,MICHIGAN|2024|8
OHIO,OHIO|2024|8
WISCONSIN,WISCONSIN|2024|8
IOWA,IOWA|2024|8
KANSAS,KANSAS|2024|8
MINNESOTA,MINNESOTA|2024|8
MISSOURI,MISSOURI|2024|8
NORTH DAKOTA,NORTH DAKOTA|2024|8
FLORIDA,FLORIDA|2024|8
NORTH CAROLINA,NORTH CAROLINA|2024|8
SOUTH CAROLINA,SOUTH CAROLINA|2024|8
VIRGINIA,VIRGINIA|2024|8
WEST VIRGINIA,WEST VIRGINIA|2024|8
ALABAMA,ALABAMA|2024|8
KENTUCKY,KENTUCKY|2024|8
MISSISSIPPI,MISSISSIPPI|2024|8
ARKANSAS,ARKANSAS|2024|8
LOUISIANA,LOUISIANA|2024|8
OKLAHOMA,OKLAHOMA|2024|8
TEXAS,TEXAS|2024|8
ARIZONA,ARIZONA|2024|8
COLORADO,COLORADO|2024|8
IDAHO,IDAHO|2024|8
MONTANA,MONTANA|2024|8
NEVADA,NEVADA|2024|8
NEW MEXICO,NEW MEXICO|2024|8
UTAH,UTAH|2024|8
ALASKA,ALASKA|2024|8
CALIFORNIA,CALIFORNIA|2024|8
OREGON,OREGON|2024|8
WASHINGTON,WASHINGTON|2024|8
NON-US RESIDENTS,NON-US RESIDENTS|2024|8
MAINE,MAINE|2024|9
MASSACHUSETTS,MASSACHUSETTS|2024|9
RHODE ISLAND,RHODE ISLAND|2024|9
NEW JERSEY,NEW JERSEY|2024|9
NEW YORK,NEW YORK|2024|9
PENNSYLVANIA,PENNSYLVANIA|2024|9
ILLINOIS,ILLINOIS|2024|9
INDIANA,INDIANA|2024|9
MICHIGAN,MICHIGAN|2024|9
OHIO,OHIO|2024|9
WISCONSIN,WISCONSIN|2024|9
IOWA,IOWA|2024|9
KANSAS,KANSAS|2024|9
MISSOURI,MISSOURI|2024|9
NORTH DAKOTA,NORTH DAKOTA|2024|9
SOUTH DAKOTA,SOUTH DAKOTA|2024|9
DELAWARE,DELAWARE|2024|9
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|9
FLORIDA,FLORIDA|2024|9
NORTH CAROLINA,NORTH CAROLINA|2024|9
SOUTH CAROLINA,SOUTH CAROLINA|2024|9
VIRGINIA,VIRGINIA|2024|9
WEST VIRGINIA,WEST VIRGINIA|2024|9
ALABAMA,ALABAMA|2024|9
KENTUCKY,KENTUCKY|2024|9
MISSISSIPPI,MISSISSIPPI|2024|9
ARKANSAS,ARKANSAS|2024|9
OKLAHOMA,OKLAHOMA|2024|9
TEXAS,TEXAS|2024|9
ARIZONA,ARIZONA|2024|9
COLORADO,COLORADO|2024|9
NEVADA,NEVADA|2024|9
NEW MEXICO,NEW MEXICO|2024|9
UTAH,UTAH|2024|9
ALASKA,ALASKA|2024|9
CALIFORNIA,CALIFORNIA|2024|9
OREGON,OREGON|2024|9
WASHINGTON,WASHINGTON|2024|9
MAINE,MAINE|2024|10
MASSACHUSETTS,MASSACHUSETTS|2024|10
RHODE ISLAND,RHODE ISLAND|2024|10
VERMONT,VERMONT|2024|10
NEW YORK,NEW YORK|2024|10
PENNSYLVANIA,PENNSYLVANIA|2024|10
ILLINOIS,ILLINOIS|2024|10
INDIANA,INDIANA|2024|10
MICHIGAN,MICHIGAN|2024|10
OHIO,OHIO|2024|10
WISCONSIN,WISCONSIN|2024|10
IOWA,IOWA|2024|10
KANSAS,KANSAS|2024|10
MINNESOTA,MINNESOTA|2024|10
MISSOURI,MISSOURI|2024|10
NORTH DAKOTA,NORTH DAKOTA|2024|10
SOUTH DAKOTA,SOUTH DAKOTA|2024|10
FLORIDA,FLORIDA|2024|10
GEORGIA,GEORGIA|2024|10
NORTH CAROLINA,NORTH CAROLINA|2024|10
SOUTH CAROLINA,SOUTH CAROLINA|2024|10
VIRGINIA,VIRGINIA|2024|10
WEST VIRGINIA,WEST VIRGINIA|2024|10
ALABAMA,ALABAMA|2024|10
KENTUCKY,KENTUCKY|2024|10
MISSISSIPPI,MISSISSIPPI|2024|10
ARKANSAS,ARKANSAS|2024|10
LOUISIANA,LOUISIANA|2024|10
OKLAHOMA,OKLAHOMA|2024|10
TEXAS,TEXAS|2024|10
ARIZONA,ARIZONA|2024|10
IDAHO,IDAHO|2024|10
MONTANA,MONTANA|2024|10
NEVADA,NEVADA|2024|10
NEW MEXICO,NEW MEXICO|2024|10
UTAH,UTAH|2024|10
WYOMING,WYOMING|2024|10
ALASKA,ALASKA|2024|10
CALIFORNIA,CALIFORNIA|2024|10
OREGON,OREGON|2024|10
WASHINGTON,WASHINGTON|2024|10
MAINE,MAINE|2024|11
MASSACHUSETTS,MASSACHUSETTS|2024|11
RHODE ISLAND,RHODE ISLAND|2024|11
VERMONT,VERMONT|2024|11
NEW JERSEY,NEW JERSEY|2024|11
NEW YORK,NEW YORK|2024|11
PENNSYLVANIA,PENNSYLVANIA|2024|11
ILLINOIS,ILLINOIS|2024|11
INDIANA,INDIANA|2024|11
MICHIGAN,MICHIGAN|2024|11
OHIO,OHIO|2024|11
WISCONSIN,WISCONSIN|2024|11
IOWA,IOWA|2024|11
KANSAS,KANSAS|2024|11
MINNESOTA,MINNESOTA|2024|11
MISSOURI,MISSOURI|2024|11
NORTH DAKOTA,NORTH DAKOTA|2024|11
DELAWARE,DELAWARE|2024|11
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|11
FLORIDA,FLORIDA|2024|11
GEORGIA,GEORGIA|2024|11
NORTH CAROLINA,NORTH CAROLINA|2024|11
SOUTH CAROLINA,SOUTH CAROLINA|2024|11
VIRGINIA,VIRGINIA|2024|11
WEST VIRGINIA,WEST VIRGINIA|2024|11
ALABAMA,ALABAMA|2024|11
KENTUCKY,KENTUCKY|2024|11
ARKANSAS,ARKANSAS|2024|11
LOUISIANA,LOUISIANA|2024|11
OKLAHOMA,OKLAHOMA|2024|11
TEXAS,TEXAS|2024|11
COLORADO,COLORADO|2024|11
IDAHO,IDAHO|2024|11
MONTANA,MONTANA|2024|11
NEVADA,NEVADA|2024|11
NEW MEXICO,NEW MEXICO|2024|11
UTAH,UTAH|2024|11
WYOMING,WYOMING|2024|11
ALASKA,ALASKA|2024|11
CALIFORNIA,CALIFORNIA|2024|11
OREGON,OREGON|2024|11
WASHINGTON,WASHINGTON|2024|11
MAINE,MAINE|2024|12
MASSACHUSETTS,MASSACHUSETTS|2024|12
NEW HAMPSHIRE,NEW HAMPSHIRE|2024|12
VERMONT,VERMONT|2024|12
NEW YORK,NEW YORK|2024|12
PENNSYLVANIA,PENNSYLVANIA|2024|12
ILLINOIS,ILLINOIS|2024|12
INDIANA,INDIANA|2024|12
MICHIGAN,MICHIGAN|2024|12
OHIO,OHIO|2024|12
WISCONSIN,WISCONSIN|2024|12
IOWA,IOWA|2024|12
KANSAS,KANSAS|2024|12
MINNESOTA,MINNESOTA|2024|12
MISSOURI,MISSOURI|2024|12
NORTH DAKOTA,NORTH DAKOTA|2024|12
SOUTH DAKOTA,SOUTH DAKOTA|2024|12
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|12
FLORIDA,FLORIDA|2024|12
NORTH CAROLINA,NORTH CAROLINA|2024|12
SOUTH CAROLINA,SOUTH CAROLINA|2024|12
VIRGINIA,VIRGINIA|2024|12
WEST VIRGINIA,WEST VIRGINIA|2024|12
ALABAMA,ALABAMA|2024|12
KENTUCKY,KENTUCKY|2024|12
MISSISSIPPI,MISSISSIPPI|2024|12
ARKANSAS,ARKANSAS|2024|12
LOUISIANA,LOUISIANA|2024|12
OKLAHOMA,OKLAHOMA|2024|12
TEXAS,TEXAS|2024|12
ARIZONA,ARIZONA|2024|12
IDAHO,IDAHO|2024|12
MONTANA,MONTANA|2024|12
NEVADA,NEVADA|2024|12
NEW MEXICO,NEW MEXICO|2024|12
UTAH,UTAH|2024|12
WYOMING,WYOMING|2024|12
ALASKA,ALASKA|2024|12
CALIFORNIA,CALIFORNIA|2024|12
OREGON,OREGON|2024|12
WASHINGTON,WASHINGTON|2024|12
NON-US RESIDENTS,NON-US RESIDENTS|2024|12
MAINE,MAINE|2024|13
MASSACHUSETTS,MASSACHUSETTS|2024|13
NEW HAMPSHIRE,NEW HAMPSHIRE|2024|13
RHODE ISLAND,RHODE ISLAND|2024|13
VERMONT,VERMONT|2024|13
NEW JERSEY,NEW JERSEY|2024|13
NEW YORK,NEW YORK|2024|13
PENNSYLVANIA,PENNSYLVANIA|2024|13
ILLINOIS,ILLINOIS|2024|13
INDIANA,INDIANA|2024|13
MICHIGAN,MICHIGAN|2024|13
OHIO,OHIO|2024|13
WISCONSIN,WISCONSIN|2024|13
IOWA,IOWA|2024|13
KANSAS,KANSAS|2024|13
MINNESOTA,MINNESOTA|2024|13
MISSOURI,MISSOURI|2024|13
NORTH DAKOTA,NORTH DAKOTA|2024|13
SOUTH DAKOTA,SOUTH DAKOTA|2024|13
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|13
FLORIDA,FLORIDA|2024|13
GEORGIA,GEORGIA|2024|13
SOUTH CAROLINA,SOUTH CAROLINA|2024|13
VIRGINIA,VIRGINIA|2024|13
WEST VIRGINIA,WEST VIRGINIA|2024|13
ALABAMA,ALABAMA|2024|13
KENTUCKY,KENTUCKY|2024|13
MISSISSIPPI,MISSISSIPPI|2024|13
ARKANSAS,ARKANSAS|2024|13
LOUISIANA,LOUISIANA|2024|13
OKLAHOMA,OKLAHOMA|2024|13
TEXAS,TEXAS|2024|13
ARIZONA,ARIZONA|2024|13
IDAHO,IDAHO|2024|13
MONTANA,MONTANA|2024|13
NEVADA,NEVADA|2024|13
NEW MEXICO,NEW MEXICO|2024|13
UTAH,UTAH|2024|13
WYOMING,WYOMING|2024|13
ALASKA,ALASKA|2024|13
CALIFORNIA,CALIFORNIA|2024|13
OREGON,OREGON|2024|13
WASHINGTON,WASHINGTON|2024|13
NON-US RESIDENTS,NON-US RESIDENTS|2024|13
MAINE,MAINE|2024|14
RHODE ISLAND,RHODE ISLAND|2024|14
VERMONT,VERMONT|2024|14
NEW JERSEY,NEW JERSEY|2024|14
NEW YORK,NEW YORK|2024|14
PENNSYLVANIA,PENNSYLVANIA|2024|14
ILLINOIS,ILLINOIS|2024|14
INDIANA,INDIANA|2024|14
MICHIGAN,MICHIGAN|2024|14
OHIO,OHIO|2024|14
WISCONSIN,WISCONSIN|2024|14
IOWA,IOWA|2024|14
KANSAS,KANSAS|2024|14
MINNESOTA,MINNESOTA|2024|14
MISSOURI,MISSOURI|2024|14
NORTH DAKOTA,NORTH DAKOTA|2024|14
SOUTH DAKOTA,SOUTH DAKOTA|2024|14
DELAWARE,DELAWARE|2024|14
FLORIDA,FLORIDA|2024|14
GEORGIA,GEORGIA|2024|14
NORTH CAROLINA,NORTH CAROLINA|2024|14
SOUTH CAROLINA,SOUTH CAROLINA|2024|14
VIRGINIA,VIRGINIA|2024|14
WEST VIRGINIA,WEST VIRGINIA|2024|14
ALABAMA,ALABAMA|2024|14
KENTUCKY,KENTUCKY|2024|14
MISSISSIPPI,MISSISSIPPI|2024|14
ARKANSAS,ARKANSAS|2024|14
LOUISIANA,LOUISIANA|2024|14
OKLAHOMA,OKLAHOMA|2024|14
TEXAS,TEXAS|2024|14
ARIZONA,ARIZONA|2024|14
COLORADO,COLORADO|2024|14
IDAHO,IDAHO|2024|14
MONTANA,MONTANA|2024|14
NEVADA,NEVADA|2024|14
UTAH,UTAH|2024|14
WYOMING,WYOMING|2024|14
ALASKA,ALASKA|2024|14
CALIFORNIA,CALIFORNIA|2024|14
OREGON,OREGON|2024|14
WASHINGTON,WASHINGTON|2024|14
NON-US RESIDENTS,NON-US RESIDENTS|2024|14
MAINE,MAINE|2024|15
RHODE ISLAND,RHODE ISLAND|2024|15
VERMONT,VERMONT|2024|15
NEW JERSEY,NEW JERSEY|2024|15
NEW YORK,NEW YORK|2024|15
PENNSYLVANIA,PENNSYLVANIA|2024|15
INDIANA,INDIANA|2024|15
MICHIGAN,MICHIGAN|2024|15
OHIO,OHIO|2024|15
WISCONSIN,WISCONSIN|2024|15
IOWA,IOWA|2024|15
KANSAS,KANSAS|2024|15
MINNESOTA,MINNESOTA|2024|15
MISSOURI,MISSOURI|2024|15
NORTH DAKOTA,NORTH DAKOTA|2024|15
SOUTH DAKOTA,SOUTH DAKOTA|2024|15
DELAWARE,DELAWARE|2024|15
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|15
FLORIDA,FLORIDA|2024|15
GEORGIA,GEORGIA|2024|15
NORTH CAROLINA,NORTH CAROLINA|2024|15
SOUTH CAROLINA,SOUTH CAROLINA|2024|15
VIRGINIA,VIRGINIA|2024|15
WEST VIRGINIA,WEST VIRGINIA|2024|15
ALABAMA,ALABAMA|2024|15
KENTUCKY,KENTUCKY|2024|15
MISSISSIPPI,MISSISSIPPI|2024|15
ARKANSAS,ARKANSAS|2024|15
LOUISIANA,LOUISIANA|2024|15
OKLAHOMA,OKLAHOMA|2024|15
ARIZONA,ARIZONA|2024|15
COLORADO,COLORADO|2024|15
IDAHO,IDAHO|2024|15
MONTANA,MONTANA|2024|15
NEVADA,NEVADA|2024|15
NEW MEXICO,NEW MEXICO|2024|15
UTAH,UTAH|2024|15
WYOMING,WYOMING|2024|15
ALASKA,ALASKA|2024|15
CALIFORNIA,CALIFORNIA|2024|15
OREGON,OREGON|2024|15
WASHINGTON,WASHINGTON|2024|15
MAINE,MAINE|2024|16
MASSACHUSETTS,MASSACHUSETTS|2024|16
RHODE ISLAND,RHODE ISLAND|2024|16
VERMONT,VERMONT|2024|16
NEW JERSEY,NEW JERSEY|2024|16
NEW YORK,NEW YORK|2024|16
PENNSYLVANIA,PENNSYLVANIA|2024|16
ILLINOIS,ILLINOIS|2024|16
INDIANA,INDIANA|2024|16
MICHIGAN,MICHIGAN|2024|16
OHIO,OHIO|2024|16
WISCONSIN,WISCONSIN|2024|16
IOWA,IOWA|2024|16
KANSAS,KANSAS|2024|16
MINNESOTA,MINNESOTA|2024|16
MISSOURI,MISSOURI|2024|16
NORTH DAKOTA,NORTH DAKOTA|2024|16
SOUTH DAKOTA,SOUTH DAKOTA|2024|16
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|16
FLORIDA,FLORIDA|2024|16
GEORGIA,GEORGIA|2024|16
NORTH CAROLINA,NORTH CAROLINA|2024|16
SOUTH CAROLINA,SOUTH CAROLINA|2024|16
VIRGINIA,VIRGINIA|2024|16
WEST VIRGINIA,WEST VIRGINIA|2024|16
ALABAMA,ALABAMA|2024|16
KENTUCKY,KENTUCKY|2024|16
MISSISSIPPI,MISSISSIPPI|2024|16
ARKANSAS,ARKANSAS|2024|16
LOUISIANA,LOUISIANA|2024|16
OKLAHOMA,OKLAHOMA|2024|16
TEXAS,TEXAS|2024|16
ARIZONA,ARIZONA|2024|16
COLORADO,COLORADO|2024|16
IDAHO,IDAHO|2024|16
MONTANA,MONTANA|2024|16
NEVADA,NEVADA|2024|16
NEW MEXICO,NEW MEXICO|2024|16
UTAH,UTAH|2024|16
WYOMING,WYOMING|2024|16
ALASKA,ALASKA|2024|16
CALIFORNIA,CALIFORNIA|2024|16
OREGON,OREGON|2024|16
WASHINGTON,WASHINGTON|2024|16
MAINE,MAINE|2024|17
MASSACHUSETTS,MASSACHUSETTS|2024|17
RHODE ISLAND,RHODE ISLAND|2024|17
NEW JERSEY,NEW JERSEY|2024|17
NEW YORK,NEW YORK|2024|17
PENNSYLVANIA,PENNSYLVANIA|2024|17
ILLINOIS,ILLINOIS|2024|17
INDIANA,INDIANA|2024|17
MICHIGAN,MICHIGAN|2024|17
OHIO,OHIO|2024|17
WISCONSIN,WISCONSIN|2024|17
IOWA,IOWA|2024|17
KANSAS,KANSAS|2024|17
MINNESOTA,MINNESOTA|2024|17
MISSOURI,MISSOURI|2024|17
NORTH DAKOTA,NORTH DAKOTA|2024|17
SOUTH CAROLINA,SOUTH CAROLINA|2024|17
VIRGINIA,VIRGINIA|2024|17
WEST VIRGINIA,WEST VIRGINIA|2024|17
ALABAMA,ALABAMA|2024|17
KENTUCKY,KENTUCKY|2024|17
MISSISSIPPI,MISSISSIPPI|2024|17
ARKANSAS,ARKANSAS|2024|17
LOUISIANA,LOUISIANA|2024|17
OKLAHOMA,OKLAHOMA|2024|17
TEXAS,TEXAS|2024|17
ARIZONA,ARIZONA|2024|17
COLORADO,COLORADO|2024|17
IDAHO,IDAHO|2024|17
MONTANA,MONTANA|2024|17
NEVADA,NEVADA|2024|17
NEW MEXICO,NEW MEXICO|2024|17
UTAH,UTAH|2024|17
WYOMING,WYOMING|2024|17
ALASKA,ALASKA|2024|17
CALIFORNIA,CALIFORNIA|2024|17
OREGON,OREGON|2024|17
WASHINGTON,WASHINGTON|2024|17
NON-US RESIDENTS,NON-US RESIDENTS|2024|17
MAINE,MAINE|2024|18
MASSACHUSETTS,MASSACHUSETTS|2024|18
RHODE ISLAND,RHODE ISLAND|2024|18
VERMONT,VERMONT|2024|18
NEW YORK,NEW YORK|2024|18
PENNSYLVANIA,PENNSYLVANIA|2024|18
ILLINOIS,ILLINOIS|2024|18
INDIANA,INDIANA|2024|18
MICHIGAN,MICHIGAN|2024|18
OHIO,OHIO|2024|18
WISCONSIN,WISCONSIN|2024|18
IOWA,IOWA|2024|18
KANSAS,KANSAS|2024|18
MINNESOTA,MINNESOTA|2024|18
MISSOURI,MISSOURI|2024|18
NORTH DAKOTA,NORTH DAKOTA|2024|18
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|18
FLORIDA,FLORIDA|2024|18
GEORGIA,GEORGIA|2024|18
MARYLAND,MARYLAND|2024|18
NORTH CAROLINA,NORTH CAROLINA|2024|18
SOUTH CAROLINA,SOUTH CAROLINA|2024|18
VIRGINIA,VIRGINIA|2024|18
WEST VIRGINIA,WEST VIRGINIA|2024|18
ALABAMA,ALABAMA|2024|18
KENTUCKY,KENTUCKY|2024|18
MISSISSIPPI,MISSISSIPPI|2024|18
ARKANSAS,ARKANSAS|2024|18
LOUISIANA,LOUISIANA|2024|18
OKLAHOMA,OKLAHOMA|2024|18
ARIZONA,ARIZONA|2024|18
COLORADO,COLORADO|2024|18
IDAHO,IDAHO|2024|18
MONTANA,MONTANA|2024|18
NEVADA,NEVADA|2024|18
NEW MEXICO,NEW MEXICO|2024|18
UTAH,UTAH|2024|18
ALASKA,ALASKA|2024|18
CALIFORNIA,CALIFORNIA|2024|18
OREGON,OREGON|2024|18
WASHINGTON,WASHINGTON|2024|18
MAINE,MAINE|2024|19
MASSACHUSETTS,MASSACHUSETTS|2024|19
RHODE ISLAND,RHODE ISLAND|2024|19
VERMONT,VERMONT|2024|19
NEW JERSEY,NEW JERSEY|2024|19
NEW YORK,NEW YORK|2024|19
PENNSYLVANIA,PENNSYLVANIA|2024|19
ILLINOIS,ILLINOIS|2024|19
INDIANA,INDIANA|2024|19
MICHIGAN,MICHIGAN|2024|19
OHIO,OHIO|2024|19
WISCONSIN,WISCONSIN|2024|19
IOWA,IOWA|2024|19
KANSAS,KANSAS|2024|19
MINNESOTA,MINNESOTA|2024|19
MISSOURI,MISSOURI|2024|19
NORTH DAKOTA,NORTH DAKOTA|2024|19
FLORIDA,FLORIDA|2024|19
GEORGIA,GEORGIA|2024|19
MARYLAND,MARYLAND|2024|19
NORTH CAROLINA,NORTH CAROLINA|2024|19
SOUTH CAROLINA,SOUTH CAROLINA|2024|19
VIRGINIA,VIRGINIA|2024|19
WEST VIRGINIA,WEST VIRGINIA|2024|19
ALABAMA,ALABAMA|2024|19
KENTUCKY,KENTUCKY|2024|19
MISSISSIPPI,MISSISSIPPI|2024|19
ARKANSAS,ARKANSAS|2024|19
LOUISIANA,LOUISIANA|2024|19
OKLAHOMA,OKLAHOMA|2024|19
TEXAS,TEXAS|2024|19
ARIZONA,ARIZONA|2024|19
COLORADO,COLORADO|2024|19
IDAHO,IDAHO|2024|19
MONTANA,MONTANA|2024|19
NEVADA,NEVADA|2024|19
NEW MEXICO,NEW MEXICO|2024|19
UTAH,UTAH|2024|19
WYOMING,WYOMING|2024|19
ALASKA,ALASKA|2024|19
CALIFORNIA,CALIFORNIA|2024|19
OREGON,OREGON|2024|19
WASHINGTON,WASHINGTON|2024|19
MAINE,MAINE|2024|20
MASSACHUSETTS,MASSACHUSETTS|2024|20
RHODE ISLAND,RHODE ISLAND|2024|20
VERMONT,VERMONT|2024|20
NEW JERSEY,NEW JERSEY|2024|20
NEW YORK,NEW YORK|2024|20
PENNSYLVANIA,PENNSYLVANIA|2024|20
ILLINOIS,ILLINOIS|2024|20
INDIANA,INDIANA|2024|20
MICHIGAN,MICHIGAN|2024|20
OHIO,OHIO|2024|20
WISCONSIN,WISCONSIN|2024|20
IOWA,IOWA|2024|20
KANSAS,KANSAS|2024|20
MINNESOTA,MINNESOTA|2024|20
MISSOURI,MISSOURI|2024|20
NORTH DAKOTA,NORTH DAKOTA|2024|20
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2024|20
FLORIDA,FLORIDA|2024|20
GEORGIA,GEORGIA|2024|20
MARYLAND,MARYLAND|2024|20
NORTH CAROLINA,NORTH CAROLINA|2024|20
SOUTH CAROLINA,SOUTH CAROLINA|2024|20
VIRGINIA,VIRGINIA|2024|20
WEST VIRGINIA,WEST VIRGINIA|2024|20
ALABAMA,ALABAMA|2024|20
KENTUCKY,KENTUCKY|2024|20
MISSISSIPPI,MISSISSIPPI|2024|20
ARKANSAS,ARKANSAS|2024|20
