report_id,location_id,year,week,cases_current_week,cases_diff,cumulative_ytd_current_year,cumulative_ytd_prev_year
NORTH DAKOTA|2023|50,NORTH DAKOTA,2023,50,50,-19,3243,3591
DISTRICT OF COLUMBIA|2023|50,DISTRICT OF COLUMBIA,2023,50,85,9,7924,7915
FLORIDA|2023|50,FLORIDA,2023,50,1677,-60,107959,102663
GEORGIA|2023|50,GEORGIA,2023,50,1121,374,69580,70457
NORTH CAROLINA|2023|50,NORTH CAROLINA,2023,50,8,-2,57992,62596
SOUTH CAROLINA|2023|50,SOUTH CAROLINA,2023,50,622,9,31843,34504
WEST VIRGINIA|2023|50,WEST VIRGINIA,2023,50,24,-4,4180,4344
ALABAMA|2023|50,ALABAMA,2023,50,583,-101,32655,30050
KENTUCKY|2023|50,KENTUCKY,2023,50,409,152,16253,17484
MISSISSIPPI|2023|50,MISSISSIPPI,2023,50,743,-46,19508,22353
ARKANSAS|2023|50,ARKANSAS,2023,50,158,-23,16517,17446
LOUISIANA|2023|50,LOUISIANA,2023,50,353,-51,34550,35166
OKLAHOMA|2023|50,OKLAHOMA,2023,50,69,2,14725,19699
ARIZONA|2023|50,ARIZONA,2023,50,414,-69,38671,39619
COLORADO|2023|50,COLORADO,2023,50,416,412,24541,25479
IDAHO|2023|50,IDAHO,2023,50,68,-11,5540,5756
MONTANA|2023|50,MONTANA,2023,50,41,2,3230,3983
NEVADA|2023|50,NEVADA,2023,50,177,-42,12501,15690
UTAH|2023|50,UTAH,2023,50,184,32,10643,10780
WYOMING|2023|50,WYOMING,2023,50,20,-1,1497,1746
ALASKA|2023|50,ALASKA,2023,50,79,-4,4077,5151
CALIFORNIA|2023|50,CALIFORNIA,2023,50,2149,-92,180306,186632
OREGON|2023|50,OREGON,2023,50,278,-49,14660,15057
WASHINGTON|2023|50,WASHINGTON,2023,50,355,-174,19102,27744
MAINE|2023|51,MAINE,2023,51,54,-9,2951,3079
RHODE ISLAND|2023|51,RHODE ISLAND,2023,51,89,-7,4789,4505
VERMONT|2023|51,VERMONT,2023,51,23,-4,1283,1265
NEW YORK|2023|51,NEW YORK,2023,51,843,58,41380,39327
PENNSYLVANIA|2023|51,PENNSYLVANIA,2023,51,877,98,53602,53927
ILLINOIS|2023|51,ILLINOIS,2023,51,59,-23,53240,69753
INDIANA|2023|51,INDIANA,2023,51,380,-59,31150,33386
MICHIGAN|2023|51,MICHIGAN,2023,51,173,-167,32486,42386
OHIO|2023|51,OHIO,2023,51,626,35,53003,53730
WISCONSIN|2023|51,WISCONSIN,2023,51,161,-97,23141,25325
IOWA|2023|51,IOWA,2023,51,41,-113,13208,14446
KANSAS|2023|51,KANSAS,2023,51,83,-88,10291,13752
MINNESOTA|2023|51,MINNESOTA,2023,51,112,-2,21098,21780
MISSOURI|2023|51,MISSOURI,2023,51,421,-34,31190,31634
NORTH DAKOTA|2023|51,NORTH DAKOTA,2023,51,29,-21,3280,3645
DISTRICT OF COLUMBIA|2023|51,DISTRICT OF COLUMBIA,2023,51,33,-52,8035,8037
FLORIDA|2023|51,FLORIDA,2023,51,1722,45,110182,104883
GEORGIA|2023|51,GEORGIA,2023,51,69,-1052,69649,71664
NORTH CAROLINA|2023|51,NORTH CAROLINA,2023,51,1,-7,58679,63695
SOUTH CAROLINA|2023|51,SOUTH CAROLINA,2023,51,469,-153,32312,35063
WEST VIRGINIA|2023|51,WEST VIRGINIA,2023,51,18,-6,4262,4408
ALABAMA|2023|51,ALABAMA,2023,51,608,25,33274,30623
KENTUCKY|2023|51,KENTUCKY,2023,51,263,-146,16516,17882
LOUISIANA|2023|51,LOUISIANA,2023,51,319,-34,35168,35759
ARIZONA|2023|51,ARIZONA,2023,51,450,36,39592,40293
COLORADO|2023|51,COLORADO,2023,51,433,17,25099,26099
IDAHO|2023|51,IDAHO,2023,51,44,-24,5594,5873
MONTANA|2023|51,MONTANA,2023,51,42,1,3293,4030
NEVADA|2023|51,NEVADA,2023,51,34,-143,12535,15954
UTAH|2023|51,UTAH,2023,51,153,-31,10833,10957
WYOMING|2023|51,WYOMING,2023,51,29,9,1536,1766
ALASKA|2023|51,ALASKA,2023,51,41,-38,4154,5253
CALIFORNIA|2023|51,CALIFORNIA,2023,51,2088,-61,183737,189926
OREGON|2023|51,OREGON,2023,51,313,35,14998,15276
WASHINGTON|2023|51,WASHINGTON,2023,51,324,-31,19426,28194
RHODE ISLAND|2023|52,RHODE ISLAND,2023,52,64,-25,4857,5199
INDIANA|2023|52,INDIANA,2023,52,214,-166,31602,33834
MICHIGAN|2023|52,MICHIGAN,2023,52,123,-50,32988,42977
WISCONSIN|2023|52,WISCONSIN,2023,52,103,-58,23484,25676
IOWA|2023|52,IOWA,2023,52,7,-34,13394,14634
ALABAMA|2023|52,ALABAMA,2023,52,309,-299,33622,31054
KENTUCKY|2023|52,KENTUCKY,2023,52,128,-135,16707,18236
IDAHO|2023|52,IDAHO,2023,52,16,-28,5705,5972
UTAH|2023|52,UTAH,2023,52,25,-128,10970,11108
ALASKA|2023|52,ALASKA,2023,52,21,-20,4248,5338
OREGON|2023|52,OREGON,2023,52,149,-164,15220,15504
NON-US RESIDENTS|2023|52,NON-US RESIDENTS,2023,52,2,1,50,132
MAINE|2024|1,MAINE,2024,1,37,-17,37,35
NEW HAMPSHIRE|2024|1,NEW HAMPSHIRE,2024,1,41,34,41,53
RHODE ISLAND|2024|1,RHODE ISLAND,2024,1,47,-17,47,50
NEW YORK|2024|1,NEW YORK,2024,1,453,-390,453,456
PENNSYLVANIA|2024|1,PENNSYLVANIA,2024,1,643,-234,643,838
ILLINOIS|2024|1,ILLINOIS,2024,1,54,-5,54,1233
INDIANA|2024|1,INDIANA,2024,1,288,74,288,389
MICHIGAN|2024|1,MICHIGAN,2024,1,179,56,179,525
OHIO|2024|1,OHIO,2024,1,503,-123,503,1022
WISCONSIN|2024|1,WISCONSIN,2024,1,322,219,322,444
IOWA|2024|1,IOWA,2024,1,106,99,106,238
KANSAS|2024|1,KANSAS,2024,1,77,-6,77,260
MISSOURI|2024|1,MISSOURI,2024,1,307,-114,307,361
NORTH CAROLINA|2024|1,NORTH CAROLINA,2024,1,3,2,3,1161
SOUTH CAROLINA|2024|1,SOUTH CAROLINA,2024,1,479,10,479,481
WEST VIRGINIA|2024|1,WEST VIRGINIA,2024,1,16,-2,16,65
ALABAMA|2024|1,ALABAMA,2024,1,388,79,388,466
KENTUCKY|2024|1,KENTUCKY,2024,1,75,-53,75,196
MISSISSIPPI|2024|1,MISSISSIPPI,2024,1,159,-584,159,363
ARKANSAS|2024|1,ARKANSAS,2024,1,144,-14,144,295
LOUISIANA|2024|1,LOUISIANA,2024,1,226,-93,226,667
OKLAHOMA|2024|1,OKLAHOMA,2024,1,41,-28,41,296
ARIZONA|2024|1,ARIZONA,2024,1,382,-68,382,647
IDAHO|2024|1,IDAHO,2024,1,6,-10,6,69
MONTANA|2024|1,MONTANA,2024,1,28,-14,28,51
NEVADA|2024|1,NEVADA,2024,1,13,-21,13,263
NEW MEXICO|2024|1,NEW MEXICO,2024,1,6,-8,6,184
UTAH|2024|1,UTAH,2024,1,150,125,150,177
ALASKA|2024|1,ALASKA,2024,1,44,23,44,92
OREGON|2024|1,OREGON,2024,1,228,79,228,222
WASHINGTON|2024|1,WASHINGTON,2024,1,303,-21,303,295
MAINE|2024|2,MAINE,2024,2,67,30,111,96
RHODE ISLAND|2024|2,RHODE ISLAND,2024,2,83,36,149,131
VERMONT|2024|2,VERMONT,2024,2,22,-1,41,58
NEW JERSEY|2024|2,NEW JERSEY,2024,2,7,-12,411,1367
NEW YORK|2024|2,NEW YORK,2024,2,733,280,1186,1183
PENNSYLVANIA|2024|2,PENNSYLVANIA,2024,2,987,344,1789,2069
ILLINOIS|2024|2,ILLINOIS,2024,2,80,26,346,2698
INDIANA|2024|2,INDIANA,2024,2,246,-42,671,844
MICHIGAN|2024|2,MICHIGAN,2024,2,174,-5,432,1289
OHIO|2024|2,OHIO,2024,2,776,273,1596,2217
WISCONSIN|2024|2,WISCONSIN,2024,2,217,-105,732,1007
IOWA|2024|2,IOWA,2024,2,82,-24,260,533
KANSAS|2024|2,KANSAS,2024,2,65,-12,152,537
MINNESOTA|2024|2,MINNESOTA,2024,2,113,1,459,829
MISSOURI|2024|2,MISSOURI,2024,2,426,119,925,1018
NORTH DAKOTA|2024|2,NORTH DAKOTA,2024,2,28,-1,81,148
FLORIDA|2024|2,FLORIDA,2024,2,689,-1033,1431,3210
NORTH CAROLINA|2024|2,NORTH CAROLINA,2024,2,1,-2,9,2533
SOUTH CAROLINA|2024|2,SOUTH CAROLINA,2024,2,591,112,1070,1129
WEST VIRGINIA|2024|2,WEST VIRGINIA,2024,2,30,14,94,130
ALABAMA|2024|2,ALABAMA,2024,2,540,152,1102,1168
KENTUCKY|2024|2,KENTUCKY,2024,2,145,70,314,506
LOUISIANA|2024|2,LOUISIANA,2024,2,396,170,913,1461
OKLAHOMA|2024|2,OKLAHOMA,2024,2,3,-38,56,772
ARIZONA|2024|2,ARIZONA,2024,2,471,89,1063,1490
COLORADO|2024|2,COLORADO,2024,2,445,12,688,871
IDAHO|2024|2,IDAHO,2024,2,43,37,125,183
MONTANA|2024|2,MONTANA,2024,2,29,1,79,121
NEVADA|2024|2,NEVADA,2024,2,187,174,345,609
NEW MEXICO|2024|2,NEW MEXICO,2024,2,3,-3,68,398
UTAH|2024|2,UTAH,2024,2,164,14,339,422
ALASKA|2024|2,ALASKA,2024,2,30,-14,121,200
CALIFORNIA|2024|2,CALIFORNIA,2024,2,2257,169,4882,7359
OREGON|2024|2,OREGON,2024,2,207,-21,483,526
WASHINGTON|2024|2,WASHINGTON,2024,2,429,126,732,788
MAINE|2024|3,MAINE,2024,3,46,-21,163,142
MASSACHUSETTS|2024|3,MASSACHUSETTS,2024,3,7,-5,1044,1602
RHODE ISLAND|2024|3,RHODE ISLAND,2024,3,71,-12,219,235
VERMONT|2024|3,VERMONT,2024,3,19,-3,60,95
NEW JERSEY|2024|3,NEW JERSEY,2024,3,29,22,1052,2057
NEW YORK|2024|3,NEW YORK,2024,3,697,-36,1881,1905
PENNSYLVANIA|2024|3,PENNSYLVANIA,2024,3,694,-293,2572,3219
ILLINOIS|2024|3,ILLINOIS,2024,3,81,1,800,4207
INDIANA|2024|3,INDIANA,2024,3,348,102,1218,1373
MICHIGAN|2024|3,MICHIGAN,2024,3,239,65,1005,2042
OHIO|2024|3,OHIO,2024,3,611,-165,2562,3334
WISCONSIN|2024|3,WISCONSIN,2024,3,408,191,1214,1504
IOWA|2024|3,IOWA,2024,3,124,42,437,852
KANSAS|2024|3,KANSAS,2024,3,65,0,244,813
MINNESOTA|2024|3,MINNESOTA,2024,3,137,24,920,1270
MISSOURI|2024|3,MISSOURI,2024,3,379,-47,1431,1653
NORTH DAKOTA|2024|3,NORTH DAKOTA,2024,3,67,39,177,216
SOUTH DAKOTA|2024|3,SOUTH DAKOTA,2024,3,58,2,200,255
FLORIDA|2024|3,FLORIDA,2024,3,1455,766,3804,5320
GEORGIA|2024|3,GEORGIA,2024,3,898,829,1839,4209
NORTH CAROLINA|2024|3,NORTH CAROLINA,2024,3,2,1,12,3790
SOUTH CAROLINA|2024|3,SOUTH CAROLINA,2024,3,595,4,1666,1703
WEST VIRGINIA|2024|3,WEST VIRGINIA,2024,3,30,0,166,227
ALABAMA|2024|3,ALABAMA,2024,3,524,-16,1622,1789
KENTUCKY|2024|3,KENTUCKY,2024,3,288,143,602,865
MISSISSIPPI|2024|3,MISSISSIPPI,2024,3,52,-107,586,1258
ARKANSAS|2024|3,ARKANSAS,2024,3,91,-53,639,1114
LOUISIANA|2024|3,LOUISIANA,2024,3,190,-206,1369,2149
OKLAHOMA|2024|3,OKLAHOMA,2024,3,4,1,94,1139
ARIZONA|2024|3,ARIZONA,2024,3,338,-133,1672,2236
COLORADO|2024|3,COLORADO,2024,3,351,-94,1073,1066
IDAHO|2024|3,IDAHO,2024,3,43,0,207,314
MONTANA|2024|3,MONTANA,2024,3,21,-8,114,196
NEVADA|2024|3,NEVADA,2024,3,168,-19,512,921
NEW MEXICO|2024|3,NEW MEXICO,2024,3,11,8,155,613
UTAH|2024|3,UTAH,2024,3,150,-14,503,632
ALASKA|2024|3,ALASKA,2024,3,75,45,225,290
CALIFORNIA|2024|3,CALIFORNIA,2024,3,1959,-298,8186,11089
OREGON|2024|3,OREGON,2024,3,235,28,716,811
WASHINGTON|2024|3,WASHINGTON,2024,3,287,-142,1019,1214
NON-US RESIDENTS|2024|3,NON-US RESIDENTS,2024,3,1,-1,1,1
MAINE|2024|4,MAINE,2024,4,47,1,216,201
MASSACHUSETTS|2024|4,MASSACHUSETTS,2024,4,508,501,2130,2159
RHODE ISLAND|2024|4,RHODE ISLAND,2024,4,75,4,294,350
VERMONT|2024|4,VERMONT,2024,4,27,8,90,118
NEW YORK|2024|4,NEW YORK,2024,4,731,34,2606,2683
PENNSYLVANIA|2024|4,PENNSYLVANIA,2024,4,844,150,3660,4314
ILLINOIS|2024|4,ILLINOIS,2024,4,73,-8,1268,5755
INDIANA|2024|4,INDIANA,2024,4,400,52,1870,2656
MICHIGAN|2024|4,MICHIGAN,2024,4,290,51,1616,2839
OHIO|2024|4,OHIO,2024,4,661,50,3527,4507
WISCONSIN|2024|4,WISCONSIN,2024,4,417,9,1691,2038
IOWA|2024|4,IOWA,2024,4,103,-21,679,1153
KANSAS|2024|4,KANSAS,2024,4,81,16,360,1148
MINNESOTA|2024|4,MINNESOTA,2024,4,112,-25,1253,1721
MISSOURI|2024|4,MISSOURI,2024,4,429,50,1987,2318
NORTH DAKOTA|2024|4,NORTH DAKOTA,2024,4,66,-1,258,299
SOUTH DAKOTA|2024|4,SOUTH DAKOTA,2024,4,40,-18,256,378
DISTRICT OF COLUMBIA|2024|4,DISTRICT OF COLUMBIA,2024,4,84,51,84,647
SOUTH CAROLINA|2024|4,SOUTH CAROLINA,2024,4,651,56,2317,2384
VIRGINIA|2024|4,VIRGINIA,2024,4,821,187,3051,3373
WEST VIRGINIA|2024|4,WEST VIRGINIA,2024,4,27,-3,232,322
ALABAMA|2024|4,ALABAMA,2024,4,662,138,2309,2468
KENTUCKY|2024|4,KENTUCKY,2024,4,263,-25,865,1191
MISSISSIPPI|2024|4,MISSISSIPPI,2024,4,80,28,825,1780
ARKANSAS|2024|4,ARKANSAS,2024,4,180,89,929,1519
LOUISIANA|2024|4,LOUISIANA,2024,4,270,80,1936,2915
OKLAHOMA|2024|4,OKLAHOMA,2024,4,68,64,541,1498
ARIZONA|2024|4,ARIZONA,2024,4,495,157,2604,3058
COLORADO|2024|4,COLORADO,2024,4,596,245,1729,1632
IDAHO|2024|4,IDAHO,2024,4,74,31,359,441
MONTANA|2024|4,MONTANA,2024,4,58,37,193,280
NEVADA|2024|4,NEVADA,2024,4,199,31,717,1233
NEW MEXICO|2024|4,NEW MEXICO,2024,4,18,7,273,834
UTAH|2024|4,UTAH,2024,4,178,28,704,858
ALASKA|2024|4,ALASKA,2024,4,102,27,355,412
CALIFORNIA|2024|4,CALIFORNIA,2024,4,2310,351,11970,15203
OREGON|2024|4,OREGON,2024,4,273,38,990,1152
WASHINGTON|2024|4,WASHINGTON,2024,4,399,112,1418,1692
NON-US RESIDENTS|2024|4,NON-US RESIDENTS,2024,4,1,0,2,3
MAINE|2024|5,MAINE,2024,5,60,13,286,258
MASSACHUSETTS|2024|5,MASSACHUSETTS,2024,5,6,-502,2136,2849
RHODE ISLAND|2024|5,RHODE ISLAND,2024,5,88,13,382,430
NEW YORK|2024|5,NEW YORK,2024,5,861,130,3456,3537
PENNSYLVANIA|2024|5,PENNSYLVANIA,2024,5,751,-93,4576,5477
ILLINOIS|2024|5,ILLINOIS,2024,5,114,41,1888,7264
INDIANA|2024|5,INDIANA,2024,5,467,67,2576,3335
MICHIGAN|2024|5,MICHIGAN,2024,5,222,-68,2150,3578
OHIO|2024|5,OHIO,2024,5,753,92,4632,5693
WISCONSIN|2024|5,WISCONSIN,2024,5,433,16,2191,2582
IOWA|2024|5,IOWA,2024,5,133,30,880,1407
KANSAS|2024|5,KANSAS,2024,5,75,-6,493,1433
MINNESOTA|2024|5,MINNESOTA,2024,5,129,17,1667,2197
MISSOURI|2024|5,MISSOURI,2024,5,392,-37,2530,2927
NORTH DAKOTA|2024|5,NORTH DAKOTA,2024,5,34,-32,308,378
DELAWARE|2024|5,DELAWARE,2024,5,106,-2,499,527
DISTRICT OF COLUMBIA|2024|5,DISTRICT OF COLUMBIA,2024,5,71,-13,155,812
FLORIDA|2024|5,FLORIDA,2024,5,5601,4146,8417,9837
NORTH CAROLINA|2024|5,NORTH CAROLINA,2024,5,2,0,402,6658
SOUTH CAROLINA|2024|5,SOUTH CAROLINA,2024,5,821,170,3138,2993
VIRGINIA|2024|5,VIRGINIA,2024,5,819,-2,3872,4143
WEST VIRGINIA|2024|5,WEST VIRGINIA,2024,5,42,15,315,412
ALABAMA|2024|5,ALABAMA,2024,5,699,37,3024,3131
KENTUCKY|2024|5,KENTUCKY,2024,5,341,78,1206,1532
MISSISSIPPI|2024|5,MISSISSIPPI,2024,5,98,18,1133,2215
ARKANSAS|2024|5,ARKANSAS,2024,5,211,31,1273,1737
LOUISIANA|2024|5,LOUISIANA,2024,5,356,86,2674,3643
OKLAHOMA|2024|5,OKLAHOMA,2024,5,57,-11,715,1821
ARIZONA|2024|5,ARIZONA,2024,5,509,14,3391,3904
COLORADO|2024|5,COLORADO,2024,5,80,-516,1809,2037
IDAHO|2024|5,IDAHO,2024,5,10,-64,408,562
MONTANA|2024|5,MONTANA,2024,5,51,-7,285,346
NEVADA|2024|5,NEVADA,2024,5,18,-181,735,1557
NEW MEXICO|2024|5,NEW MEXICO,2024,5,10,-8,394,1056
UTAH|2024|5,UTAH,2024,5,208,30,933,1085
ALASKA|2024|5,ALASKA,2024,5,73,-29,449,510
CALIFORNIA|2024|5,CALIFORNIA,2024,5,2196,-114,15678,19194
OREGON|2024|5,OREGON,2024,5,345,72,1335,1506
WASHINGTON|2024|5,WASHINGTON,2024,5,397,-2,1815,2076
NON-US RESIDENTS|2024|5,NON-US RESIDENTS,2024,5,1,0,3,4
MAINE|2024|6,MAINE,2024,6,51,-9,340,315
MASSACHUSETTS|2024|6,MASSACHUSETTS,2024,6,417,411,3202,3467
NEW HAMPSHIRE|2024|6,NEW HAMPSHIRE,2024,6,29,-12,283,314
RHODE ISLAND|2024|6,RHODE ISLAND,2024,6,85,-3,467,518
VERMONT|2024|6,VERMONT,2024,6,31,4,154,172
NEW YORK|2024|6,NEW YORK,2024,6,887,26,4336,4319
PENNSYLVANIA|2024|6,PENNSYLVANIA,2024,6,954,203,5915,6622
ILLINOIS|2024|6,ILLINOIS,2024,6,80,-34,2467,8753
INDIANA|2024|6,INDIANA,2024,6,379,-88,3065,4012
MICHIGAN|2024|6,MICHIGAN,2024,6,286,64,2777,4355
OHIO|2024|6,OHIO,2024,6,743,-10,5712,6867
WISCONSIN|2024|6,WISCONSIN,2024,6,401,-32,2662,3092
IOWA|2024|6,IOWA,2024,6,128,-5,1089,1674
KANSAS|2024|6,KANSAS,2024,6,67,-8,579,1702
MINNESOTA|2024|6,MINNESOTA,2024,6,97,-32,2090,2685
MISSOURI|2024|6,MISSOURI,2024,6,425,33,3131,3592
NORTH DAKOTA|2024|6,NORTH DAKOTA,2024,6,58,24,375,447
SOUTH DAKOTA|2024|6,SOUTH DAKOTA,2024,6,1,-39,384,596
DISTRICT OF COLUMBIA|2024|6,DISTRICT OF COLUMBIA,2024,6,28,-43,183,992
FLORIDA|2024|6,FLORIDA,2024,6,1846,-3755,11008,12104
NORTH CAROLINA|2024|6,NORTH CAROLINA,2024,6,3,1,1648,8095
SOUTH CAROLINA|2024|6,SOUTH CAROLINA,2024,6,580,-241,3719,3641
VIRGINIA|2024|6,VIRGINIA,2024,6,776,-43,4639,4866
WEST VIRGINIA|2024|6,WEST VIRGINIA,2024,6,40,-2,392,504
ALABAMA|2024|6,ALABAMA,2024,6,715,16,3756,3728
KENTUCKY|2024|6,KENTUCKY,2024,6,345,4,1552,1884
MISSISSIPPI|2024|6,MISSISSIPPI,2024,6,79,-19,1334,2642
ARKANSAS|2024|6,ARKANSAS,2024,6,209,-2,1602,2154
LOUISIANA|2024|6,LOUISIANA,2024,6,306,-50,3270,4441
OKLAHOMA|2024|6,OKLAHOMA,2024,6,62,5,936,2211
TEXAS|2024|6,TEXAS,2024,6,226,60,5817,17445
ARIZONA|2024|6,ARIZONA,2024,6,482,-27,4166,4678
IDAHO|2024|6,IDAHO,2024,6,62,52,589,666
MONTANA|2024|6,MONTANA,2024,6,45,-6,346,432
NEVADA|2024|6,NEVADA,2024,6,210,192,1150,1880
NEW MEXICO|2024|6,NEW MEXICO,2024,6,15,5,554,1252
UTAH|2024|6,UTAH,2024,6,226,18,1191,1300
ALASKA|2024|6,ALASKA,2024,6,89,16,564,600
CALIFORNIA|2024|6,CALIFORNIA,2024,6,2200,4,19251,23197
OREGON|2024|6,OREGON,2024,6,287,-58,1621,1823
WASHINGTON|2024|6,WASHINGTON,2024,6,401,4,2216,2500
MAINE|2024|7,MAINE,2024,7,44,-7,386,374
MASSACHUSETTS|2024|7,MASSACHUSETTS,2024,7,3,-414,3205,3989
RHODE ISLAND|2024|7,RHODE ISLAND,2024,7,82,-3,549,614
VERMONT|2024|7,VERMONT,2024,7,22,-9,179,193
NEW JERSEY|2024|7,NEW JERSEY,2024,7,14,-15,3262,4868
NEW YORK|2024|7,NEW YORK,2024,7,721,-166,5039,5122
PENNSYLVANIA|2024|7,PENNSYLVANIA,2024,7,861,-93,6901,7714
ILLINOIS|2024|7,ILLINOIS,2024,7,95,15,3154,10083
INDIANA|2024|7,INDIANA,2024,7,384,5,3595,4489
MICHIGAN|2024|7,MICHIGAN,2024,7,242,-44,3352,5040
OHIO|2024|7,OHIO,2024,7,632,-111,6725,7938
WISCONSIN|2024|7,WISCONSIN,2024,7,412,11,3161,3528
IOWA|2024|7,IOWA,2024,7,176,48,1507,1933
KANSAS|2024|7,KANSAS,2024,7,64,-3,678,1954
MINNESOTA|2024|7,MINNESOTA,2024,7,82,-15,2510,3101
MISSOURI|2024|7,MISSOURI,2024,7,326,-99,3600,4125
NORTH DAKOTA|2024|7,NORTH DAKOTA,2024,7,48,-10,436,503
FLORIDA|2024|7,FLORIDA,2024,7,1687,-159,13425,14173
NORTH CAROLINA|2024|7,NORTH CAROLINA,2024,7,1,-2,2640,9404
SOUTH CAROLINA|2024|7,SOUTH CAROLINA,2024,7,550,-30,4269,4264
VIRGINIA|2024|7,VIRGINIA,2024,7,803,27,5456,5710
WEST VIRGINIA|2024|7,WEST VIRGINIA,2024,7,29,-11,448,591
ALABAMA|2024|7,ALABAMA,2024,7,675,-40,4448,4366
KENTUCKY|2024|7,KENTUCKY,2024,7,351,6,1905,2225
ARKANSAS|2024|7,ARKANSAS,2024,7,174,-35,1884,2564
OKLAHOMA|2024|7,OKLAHOMA,2024,7,56,-6,1111,2610
TEXAS|2024|7,TEXAS,2024,7,168,-58,13884,20276
ARIZONA|2024|7,ARIZONA,2024,7,415,-67,4887,5460
COLORADO|2024|7,COLORADO,2024,7,307,227,3226,3097
IDAHO|2024|7,IDAHO,2024,7,11,-51,630,789
MONTANA|2024|7,MONTANA,2024,7,48,3,426,519
NEVADA|2024|7,NEVADA,2024,7,206,-4,1354,2174
NEW MEXICO|2024|7,NEW MEXICO,2024,7,10,-5,651,1470
UTAH|2024|7,UTAH,2024,7,146,-80,1351,1516
ALASKA|2024|7,ALASKA,2024,7,44,-45,625,696
CALIFORNIA|2024|7,CALIFORNIA,2024,7,1884,-316,22622,26847
OREGON|2024|7,OREGON,2024,7,300,13,1921,2116
WASHINGTON|2024|7,WASHINGTON,2024,7,397,-4,2613,2904
MAINE|2024|8,MAINE,2024,8,48,4,439,438
MASSACHUSETTS|2024|8,MASSACHUSETTS,2024,8,383,380,4242,4442
RHODE ISLAND|2024|8,RHODE ISLAND,2024,8,85,3,631,698
VERMONT|2024|8,VERMONT,2024,8,21,-1,206,219
NEW YORK|2024|8,NEW YORK,2024,8,787,66,5816,5924
PENNSYLVANIA|2024|8,PENNSYLVANIA,2024,8,837,-24,7965,8752
ILLINOIS|2024|8,ILLINOIS,2024,8,81,-14,3751,11459
INDIANA|2024|8,INDIANA,2024,8,398,14,4358,5086
MICHIGAN|2024|8,MICHIGAN,2024,8,229,-13,4022,5657
OHIO|2024|8,OHIO,2024,8,603,-29,7651,8967
WISCONSIN|2024|8,WISCONSIN,2024,8,431,19,3676,3990
IOWA|2024|8,IOWA,2024,8,191,15,1773,2201
KANSAS|2024|8,KANSAS,2024,8,55,-9,745,2207
MINNESOTA|2024|8,MINNESOTA,2024,8,85,3,2889,3431
MISSOURI|2024|8,MISSOURI,2024,8,327,1,4258,4769
NORTH DAKOTA|2024|8,NORTH DAKOTA,2024,8,50,2,496,562
FLORIDA|2024|8,FLORIDA,2024,8,1607,-80,15656,16323
NORTH CAROLINA|2024|8,NORTH CAROLINA,2024,8,4,3,4026,10757
SOUTH CAROLINA|2024|8,SOUTH CAROLINA,2024,8,593,43,4962,4885
VIRGINIA|2024|8,VIRGINIA,2024,8,833,30,6266,6553
WEST VIRGINIA|2024|8,WEST VIRGINIA,2024,8,19,-10,541,673
ALABAMA|2024|8,ALABAMA,2024,8,700,25,5157,4902
KENTUCKY|2024|8,KENTUCKY,2024,8,328,-23,2207,2544
MISSISSIPPI|2024|8,MISSISSIPPI,2024,8,87,8,1589,3524
ARKANSAS|2024|8,ARKANSAS,2024,8,155,-19,2155,2899
LOUISIANA|2024|8,LOUISIANA,2024,8,313,7,4408,5707
OKLAHOMA|2024|8,OKLAHOMA,2024,8,39,-17,1256,2973
TEXAS|2024|8,TEXAS,2024,8,154,-14,15290,23305
ARIZONA|2024|8,ARIZONA,2024,8,377,-38,5508,6181
COLORADO|2024|8,COLORADO,2024,8,578,271,3806,3655
IDAHO|2024|8,IDAHO,2024,8,17,6,740,889
MONTANA|2024|8,MONTANA,2024,8,28,-20,480,606
NEVADA|2024|8,NEVADA,2024,8,206,0,1558,2439
NEW MEXICO|2024|8,NEW MEXICO,2024,8,17,7,815,1652
UTAH|2024|8,UTAH,2024,8,143,-3,1539,1694
ALASKA|2024|8,ALASKA,2024,8,60,16,743,770
CALIFORNIA|2024|8,CALIFORNIA,2024,8,1645,-239,25526,30291
OREGON|2024|8,OREGON,2024,8,289,-11,2210,2348
WASHINGTON|2024|8,WASHINGTON,2024,8,301,-96,2914,3255
NON-US RESIDENTS|2024|8,NON-US RESIDENTS,2024,8,1,0,4,12
MAINE|2024|9,MAINE,2024,9,55,7,498,504
MASSACHUSETTS|2024|9,MASSACHUSETTS,2024,9,6,-377,4248,4995
RHODE ISLAND|2024|9,RHODE ISLAND,2024,9,84,-1,715,781
NEW JERSEY|2024|9,NEW JERSEY,2024,9,106,92,5083,6230
NEW YORK|2024|9,NEW YORK,2024,9,821,34,6635,6674
PENNSYLVANIA|2024|9,PENNSYLVANIA,2024,9,994,157,9151,9928
ILLINOIS|2024|9,ILLINOIS,2024,9,102,21,4383,12898
INDIANA|2024|9,INDIANA,2024,9,358,-40,4969,5766
MICHIGAN|2024|9,MICHIGAN,2024,9,232,3,4633,6295
OHIO|2024|9,OHIO,2024,9,638,35,8635,10044
WISCONSIN|2024|9,WISCONSIN,2024,9,394,-37,4127,4475
IOWA|2024|9,IOWA,2024,9,170,-21,1994,2474
KANSAS|2024|9,KANSAS,2024,9,35,-20,803,2446
MISSOURI|2024|9,MISSOURI,2024,9,415,88,4929,5372
NORTH DAKOTA|2024|9,NORTH DAKOTA,2024,9,50,0,557,631
