CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,GEOID,latitude,longitude,state
47093005807,Tennessee,Knox County,1,2617,1050,0,0,0.0,0,0,0,0,0,0,9.8,116645.0,1,1,1,1,1,0,0,0,2235.0,2617.0,2235.0,425.0,497.0,425.0,2617.0,100.0,497.0,19.01,586.0,22.39,357.0,13.64,2335.0,89.22,78.0,2.98,109.0,4.17,0.0,0.0,4.0,0.15,91.0,3.48,123.0,4.7,0.0,0.0,0.0,0.0,2235.0,85.4,425.0,16.23,507.0,19.36,288.0,10.99,2017.0,77.08,70.0,2.69,84.0,3.19,0.0,0.0,4.0,0.15,60.0,2.3,81.0,3.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,586,357,2335,78,109,0,4,91,123,0,0,47093005807,35.88947972323315,-84.12123888297785,Tennessee
47093005808,Tennessee,Knox County,1,5232,2080,0,0,0.0,0,0,0,0,0,0,3.2,92077.0,1,1,1,1,1,0,0,0,2580.0,4895.0,2580.0,322.0,694.0,322.0,4895.0,93.56,694.0,13.26,1247.0,23.84,639.0,12.21,4409.0,84.27,126.0,2.41,208.0,3.98,3.0,0.06,18.0,0.34,131.0,2.5,143.0,2.74,52.0,2.51,47.0,2.28,2580.0,49.32,322.0,6.15,686.0,13.11,232.0,4.43,2287.0,43.71,70.0,1.34,124.0,2.37,2.0,0.03,13.0,0.25,85.0,1.62,81.0,1.55,20.0,0.95,25.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,1320,725,4721,133,213,3,21,141,154,65,55,47093005808,35.87809388355532,-84.13616927015424,Tennessee
47093005809,Tennessee,Knox County,1,4894,1936,0,0,0.0,0,0,0,0,0,0,5.8,110795.0,1,1,1,1,1,0,0,0,1979.0,3955.0,1979.0,191.0,502.0,191.0,3955.0,80.82,502.0,10.26,951.0,19.43,660.0,13.48,3642.0,74.42,59.0,1.21,150.0,3.06,0.0,0.0,5.0,0.1,99.0,2.03,95.0,1.94,28.0,1.44,54.0,2.79,1979.0,40.44,191.0,3.91,519.0,10.61,262.0,5.35,1812.0,37.03,28.0,0.58,88.0,1.79,0.0,0.0,2.0,0.05,49.0,1.0,48.0,0.97,14.0,0.74,26.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,1164,898,4522,76,177,0,6,113,121,38,76,47093005809,35.88550147353881,-84.18464024316431,Tennessee
47093005810,Tennessee,Knox County,1,3656,1213,0,83,2.27,0,0,0,0,0,0,2.2,141771.0,1,1,1,1,1,0,0,0,3115.0,3606.0,3115.0,217.0,251.0,217.0,3606.0,98.64,251.0,6.85,987.0,27.0,503.0,13.75,3240.0,88.63,102.0,2.78,195.0,5.35,2.0,0.05,3.0,0.08,64.0,1.74,62.0,1.69,0.0,0.0,0.0,0.0,3115.0,85.2,217.0,5.93,926.0,25.33,337.0,9.22,2772.0,75.82,96.0,2.61,187.0,5.12,1.0,0.03,3.0,0.07,57.0,1.56,55.0,1.49,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,996,522,3287,102,196,2,3,66,63,0,0,47093005810,35.87481579474016,-84.21241171572915,Tennessee
47093005811,Tennessee,Knox County,1,2948,993,0,0,0.0,0,0,0,0,0,0,3.7,127063.0,1,1,1,1,1,0,0,0,2882.0,2948.0,2882.0,287.0,293.0,287.0,2948.0,100.0,293.0,9.94,868.0,29.44,308.0,10.45,2607.0,88.43,40.0,1.36,230.0,7.8,0.0,0.0,6.0,0.2,65.0,2.2,93.0,3.15,12.0,1.21,0.0,0.0,2882.0,97.77,287.0,9.72,852.0,28.89,295.0,10.0,2549.0,86.46,39.0,1.34,223.0,7.56,0.0,0.0,6.0,0.2,65.0,2.2,92.0,3.12,12.0,1.18,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,868,308,2607,40,230,0,6,65,93,14,0,47093005811,35.853338524513,-84.19677675948158,Tennessee
47093005813,Tennessee,Knox County,1,5633,2164,0,86,1.53,0,0,0,0,0,0,1.9,117989.0,1,1,1,1,1,0,0,0,1643.0,4229.0,1643.0,96.0,293.0,96.0,4229.0,75.07,293.0,5.21,1068.0,18.95,650.0,11.54,3758.0,66.72,81.0,1.44,304.0,5.39,0.0,0.0,7.0,0.12,79.0,1.4,103.0,1.82,69.0,3.21,14.0,0.65,1643.0,29.17,96.0,1.71,448.0,7.95,196.0,3.48,1450.0,25.74,31.0,0.55,132.0,2.33,0.0,0.0,3.0,0.05,28.0,0.5,42.0,0.75,36.0,1.65,5.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,1368,971,5013,110,399,0,11,100,122,81,20,47093005813,35.86626998053157,-84.16404495833804,Tennessee
47093005903,Tennessee,Knox County,1,3837,1507,0,0,0.0,0,0,0,0,0,0,9.8,105375.0,1,1,1,1,1,0,0,0,3069.0,3837.0,3069.0,621.0,734.0,621.0,3837.0,100.0,734.0,19.12,1030.0,26.84,333.0,8.68,3409.0,88.85,173.0,4.51,106.0,2.76,2.0,0.05,6.0,0.16,141.0,3.67,164.0,4.27,24.0,1.58,126.0,8.36,3069.0,79.97,621.0,16.2,858.0,22.36,250.0,6.5,2714.0,70.75,145.0,3.78,90.0,2.34,2.0,0.05,6.0,0.14,112.0,2.91,139.0,3.63,17.0,1.13,99.0,6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,1030,333,3409,173,106,2,6,141,164,25,135,47093005903,35.94374101687375,-84.13823850275182,Tennessee
47093005906,Tennessee,Knox County,0,1671,617,0,0,0.0,0,0,0,0,0,0,7.4,106458.0,0,0,0,0,0,0,0,0,,,,,,,1650.0,98.75,204.0,12.19,391.0,23.42,219.0,13.13,1603.0,95.92,13.0,0.76,8.0,0.48,0.0,0.0,6.0,0.36,21.0,1.23,24.0,1.42,0.0,0.0,0.0,0.0,1518.0,90.84,187.0,11.22,355.0,21.25,206.0,12.35,1477.0,88.37,10.0,0.62,8.0,0.45,0.0,0.0,6.0,0.36,17.0,1.04,21.0,1.27,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,397,222,1623,13,8,0,6,21,24,0,0,47093005906,35.92667817548887,-84.23278108232208,Tennessee
47093005907,Tennessee,Knox County,0,2970,1153,0,0,0.0,0,0,0,0,0,0,4.3,96600.0,0,0,0,0,0,0,0,0,,,,,,,2951.0,99.37,404.0,13.61,757.0,25.49,368.0,12.37,2758.0,92.88,67.0,2.24,72.0,2.41,0.0,0.0,5.0,0.17,50.0,1.68,74.0,2.48,34.0,2.93,8.0,0.73,2469.0,83.14,338.0,11.39,613.0,20.65,333.0,11.2,2319.0,78.07,50.0,1.68,56.0,1.9,0.0,0.0,5.0,0.16,40.0,1.34,59.0,1.99,28.0,2.46,7.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,763,369,2776,67,72,0,5,50,74,48,12,47093005907,35.9598039811308,-84.18976059892992,Tennessee
47093005908,Tennessee,Knox County,1,4844,1774,0,151,3.12,0,0,0,0,0,0,7.2,77727.0,1,1,1,1,1,0,0,0,4758.0,4844.0,4758.0,1148.0,1159.0,1148.0,4844.0,100.0,1159.0,23.92,1179.0,24.34,619.0,12.78,4441.0,91.68,166.0,3.43,46.0,0.95,2.0,0.04,23.0,0.47,166.0,3.43,166.0,3.43,8.0,0.46,92.0,5.21,4758.0,98.22,1148.0,23.7,1157.0,23.88,615.0,12.69,4361.0,90.02,163.0,3.37,45.0,0.92,2.0,0.04,23.0,0.47,164.0,3.38,164.0,3.38,8.0,0.46,91.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,1179,619,4441,166,46,2,23,166,166,8,103,47093005908,35.97542854834733,-84.14954005084884,Tennessee
47093006001,Tennessee,Knox County,1,3120,1318,0,0,0.0,0,0,0,0,0,0,4.4,78266.0,1,1,1,1,1,0,0,0,1317.0,2894.0,1317.0,264.0,581.0,264.0,2894.0,92.76,581.0,18.61,680.0,21.78,315.0,10.1,2626.0,84.18,109.0,3.5,63.0,2.02,4.0,0.13,5.0,0.14,87.0,2.79,115.0,3.69,45.0,3.45,122.0,9.22,1317.0,42.22,264.0,8.47,298.0,9.56,157.0,5.04,1192.0,38.2,55.0,1.77,23.0,0.73,0.0,0.0,3.0,0.1,44.0,1.42,53.0,1.7,20.0,1.55,55.0,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,721,356,2846,112,64,4,5,89,122,52,139,47093006001,35.97155718827229,-84.10179797173728,Tennessee
47093006002,Tennessee,Knox County,1,5978,2399,0,16,0.27,0,0,0,0,0,0,8.3,82151.0,1,1,1,1,1,0,0,0,1862.0,4619.0,1862.0,444.0,970.0,444.0,4619.0,77.27,970.0,16.22,1056.0,17.67,739.0,12.35,4351.0,72.78,113.0,1.89,55.0,0.91,1.0,0.01,19.0,0.31,81.0,1.36,91.0,1.53,23.0,0.95,77.0,3.22,1862.0,31.15,444.0,7.43,419.0,7.0,286.0,4.79,1764.0,29.51,45.0,0.75,7.0,0.12,0.0,0.01,7.0,0.11,39.0,0.65,38.0,0.64,2.0,0.08,31.0,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,1411,907,5611,164,67,1,24,111,120,41,108,47093006002,35.99767397137378,-84.06687488769884,Tennessee
47093006003,Tennessee,Knox County,1,4297,1639,0,16,0.37,0,0,0,0,0,0,8.4,82574.0,1,1,1,1,1,0,0,0,3686.0,4293.0,3686.0,638.0,765.0,638.0,4293.0,99.9,765.0,17.81,1008.0,23.46,646.0,15.03,4079.0,94.92,88.0,2.05,41.0,0.95,1.0,0.02,6.0,0.14,78.0,1.82,102.0,2.37,57.0,3.51,147.0,8.97,3686.0,85.79,638.0,14.84,853.0,19.86,573.0,13.33,3500.0,81.45,81.0,1.89,36.0,0.84,1.0,0.02,5.0,0.12,63.0,1.47,78.0,1.82,48.0,2.92,126.0,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,1009,646,4083,88,41,1,6,78,102,57,153,47093006003,36.00819236891444,-84.08937114714254,Tennessee
47093006102,Tennessee,Knox County,0,5223,2088,0,0,0.0,0,0,0,0,0,0,15.6,67634.0,0,0,0,0,0,0,0,0,,,,,,,4315.0,82.62,1154.0,22.1,1102.0,21.11,512.0,9.8,4149.0,79.43,52.0,0.99,26.0,0.5,2.0,0.04,6.0,0.11,82.0,1.56,67.0,1.29,56.0,2.67,300.0,14.38,3227.0,61.79,838.0,16.04,839.0,16.06,363.0,6.94,3109.0,59.52,32.0,0.62,19.0,0.37,2.0,0.04,5.0,0.09,60.0,1.16,47.0,0.9,38.0,1.8,215.0,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469,1318,666,5025,65,30,2,6,95,80,60,358,47093006102,36.075828573876144,-84.04304060862607,Tennessee
47093006103,Tennessee,Knox County,1,5042,1979,0,0,0.0,0,0,0,0,0,0,13.2,67458.0,1,1,1,1,1,0,0,0,2215.0,4429.0,2215.0,642.0,1166.0,642.0,4429.0,87.84,1166.0,23.13,1117.0,22.16,606.0,12.02,4201.0,83.33,88.0,1.74,35.0,0.7,0.0,0.0,16.0,0.31,89.0,1.77,83.0,1.64,35.0,1.79,211.0,10.67,2215.0,43.94,642.0,12.72,631.0,12.51,198.0,3.92,2099.0,41.63,29.0,0.58,23.0,0.45,0.0,0.0,12.0,0.25,52.0,1.04,42.0,0.84,17.0,0.86,101.0,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,1238,768,4773,110,37,0,17,105,98,47,245,47093006103,36.03308794859224,-84.0501740770672,Tennessee
47093006104,Tennessee,Knox County,1,5388,2011,0,270,5.01,0,0,0,0,0,0,10.9,68361.0,1,1,1,1,1,0,0,0,3183.0,4836.0,3183.0,925.0,1525.0,925.0,4836.0,89.76,1525.0,28.3,1059.0,19.66,723.0,13.42,4606.0,85.49,52.0,0.97,41.0,0.75,1.0,0.02,24.0,0.45,112.0,2.08,125.0,2.32,0.0,0.0,241.0,11.97,3183.0,59.08,925.0,17.17,680.0,12.63,530.0,9.84,3086.0,57.28,30.0,0.55,19.0,0.36,1.0,0.01,15.0,0.28,33.0,0.61,35.0,0.65,0.0,0.0,162.0,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,1204,769,5073,66,51,1,28,169,191,0,274,47093006104,36.03615370734519,-84.02826886021876,Tennessee
47093006202,Tennessee,Knox County,1,5005,1907,0,0,0.0,0,0,0,0,0,0,5.5,80556.0,1,1,1,1,1,0,0,0,3196.0,4764.0,3196.0,648.0,995.0,648.0,4764.0,95.19,995.0,19.89,1170.0,23.38,744.0,14.88,4633.0,92.56,23.0,0.46,44.0,0.87,0.0,0.01,0.0,0.0,64.0,1.29,80.0,1.59,63.0,3.32,38.0,1.98,3196.0,63.86,648.0,12.95,798.0,15.95,488.0,9.76,3106.0,62.05,19.0,0.38,36.0,0.71,0.0,0.0,0.0,0.0,36.0,0.72,42.0,0.83,49.0,2.58,25.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091,1228,776,4865,23,46,1,0,70,87,67,41,47093006202,36.10186590370046,-83.92260714352702,Tennessee
47093006203,Tennessee,Knox County,1,5035,2093,0,2,0.04,0,0,0,0,0,0,3.6,65289.0,1,1,1,1,1,0,0,0,1587.0,3853.0,1587.0,294.0,1048.0,294.0,3853.0,76.52,1048.0,20.82,989.0,19.65,519.0,10.31,3703.0,73.55,34.0,0.67,20.0,0.39,1.0,0.02,8.0,0.15,87.0,1.74,81.0,1.61,25.0,1.2,94.0,4.51,1587.0,31.52,294.0,5.84,443.0,8.8,142.0,2.82,1523.0,30.24,10.0,0.2,14.0,0.28,0.0,0.0,2.0,0.03,39.0,0.77,20.0,0.41,15.0,0.69,36.0,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,1224,818,4846,43,24,2,11,109,98,40,132,47093006203,36.07796050839845,-83.9115878075536,Tennessee
47093006205,Tennessee,Knox County,1,4285,1612,0,17,0.4,0,0,0,0,0,0,7.3,103333.0,1,1,1,1,1,0,0,0,2968.0,3784.0,2968.0,547.0,722.0,547.0,3784.0,88.31,722.0,16.85,1070.0,24.97,456.0,10.65,3671.0,85.68,24.0,0.55,37.0,0.86,1.0,0.02,0.0,0.0,51.0,1.19,57.0,1.33,71.0,4.43,102.0,6.34,2968.0,69.27,547.0,12.77,898.0,20.97,264.0,6.16,2879.0,67.19,21.0,0.48,26.0,0.6,0.0,0.0,0.0,0.0,43.0,0.99,44.0,1.03,49.0,3.03,77.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,1149,676,4163,29,37,1,0,55,64,90,125,47093006205,36.09126443097915,-83.96562145490007,Tennessee
47093006206,Tennessee,Knox County,1,4779,1747,0,46,0.96,0,0,0,0,0,0,7.5,92303.0,1,1,1,1,1,0,0,0,3279.0,4497.0,3279.0,479.0,743.0,479.0,4497.0,94.09,743.0,15.54,1105.0,23.11,559.0,11.69,4370.0,91.45,40.0,0.84,24.0,0.49,0.0,0.0,8.0,0.17,55.0,1.14,40.0,0.83,49.0,2.78,92.0,5.27,3279.0,68.62,479.0,10.01,824.0,17.24,412.0,8.63,3197.0,66.89,26.0,0.54,16.0,0.34,0.0,0.0,3.0,0.07,37.0,0.78,25.0,0.52,20.0,1.13,67.0,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,1171,599,4646,44,24,0,9,56,42,66,109,47093006206,36.0741366940966,-83.99270445825445,Tennessee
47093006207,Tennessee,Knox County,1,3346,1376,0,0,0.0,0,0,0,0,0,0,13.0,66157.0,1,1,1,1,1,0,0,0,1457.0,2827.0,1457.0,514.0,997.0,514.0,2827.0,84.49,997.0,29.78,696.0,20.81,288.0,8.61,2659.0,79.47,80.0,2.38,13.0,0.39,1.0,0.03,2.0,0.07,72.0,2.15,74.0,2.21,71.0,5.16,75.0,5.46,1457.0,43.53,514.0,15.35,362.0,10.83,130.0,3.88,1361.0,40.67,45.0,1.35,8.0,0.24,0.0,0.01,2.0,0.05,41.0,1.22,40.0,1.21,37.0,2.7,39.0,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,813,372,3158,91,15,1,3,78,85,87,92,47093006207,36.04444479789693,-83.98325880576076,Tennessee
47093006208,Tennessee,Knox County,1,5299,2110,0,0,0.0,1,1,1,1,1,1,22.2,53254.0,1,1,1,1,1,0,0,1,2536.0,4669.0,2536.0,1097.0,2060.0,1097.0,4669.0,88.11,2060.0,38.87,1152.0,21.74,673.0,12.69,4254.0,80.28,41.0,0.78,26.0,0.49,0.0,0.0,17.0,0.32,331.0,6.25,410.0,7.74,157.0,7.46,271.0,12.85,2536.0,47.85,1097.0,20.7,578.0,10.9,400.0,7.55,2407.0,45.43,16.0,0.3,17.0,0.32,0.0,0.0,12.0,0.22,83.0,1.57,91.0,1.72,90.0,4.26,153.0,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641,1281,828,4856,45,28,0,18,352,435,183,329,47093006208,36.0627747323578,-83.94794841623548,Tennessee
47093006301,Tennessee,Knox County,0,3559,1308,0,0,0.0,0,0,0,0,0,0,12.3,68631.0,0,0,0,0,0,0,0,0,,,,,,,3559.0,100.0,1319.0,37.05,919.0,25.82,486.0,13.66,3468.0,97.44,20.0,0.56,4.0,0.11,0.0,0.0,6.0,0.17,61.0,1.71,35.0,0.98,9.0,0.7,129.0,9.88,3559.0,100.0,1319.0,37.05,919.0,25.82,486.0,13.66,3468.0,97.44,20.0,0.56,4.0,0.11,0.0,0.0,6.0,0.17,61.0,1.71,35.0,0.98,9.0,0.7,129.0,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343,919,486,3468,20,4,0,6,61,35,8,127,47093006301,36.1268527626813,-83.98209364267935,Tennessee
47093006302,Tennessee,Knox County,0,2793,1085,0,0,0.0,0,0,0,0,0,0,9.4,56491.0,0,0,0,0,0,0,0,0,,,,,,,2793.0,100.0,1105.0,39.57,628.0,22.48,397.0,14.21,2719.0,97.35,20.0,0.72,14.0,0.5,1.0,0.04,2.0,0.07,37.0,1.32,41.0,1.47,5.0,0.42,60.0,5.54,2793.0,100.0,1105.0,39.57,628.0,22.48,397.0,14.21,2719.0,97.35,20.0,0.72,14.0,0.5,1.0,0.04,2.0,0.07,37.0,1.32,41.0,1.47,5.0,0.42,60.0,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,628,397,2719,20,14,1,2,37,41,4,57,47093006302,36.14937426029222,-83.92096984927122,Tennessee
47093006401,Tennessee,Knox County,1,4207,1526,0,0,0.0,0,0,0,0,0,0,9.3,63221.0,1,1,1,1,1,0,0,0,3308.0,3830.0,3308.0,879.0,991.0,879.0,3830.0,91.03,991.0,23.56,1075.0,25.55,310.0,7.36,3637.0,86.45,36.0,0.86,4.0,0.1,2.0,0.05,6.0,0.14,145.0,3.44,115.0,2.74,7.0,0.46,61.0,4.03,3308.0,78.62,879.0,20.88,933.0,22.18,270.0,6.42,3139.0,74.61,31.0,0.73,4.0,0.1,2.0,0.05,6.0,0.14,126.0,2.99,107.0,2.53,4.0,0.28,53.0,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,1166,346,4005,37,4,2,6,153,116,9,66,47093006401,36.0980136878124,-83.87814843820065,Tennessee
47093006402,Tennessee,Knox County,1,4611,1775,0,0,0.0,0,0,0,0,0,0,8.6,58077.0,1,1,1,1,1,0,0,0,3656.0,4531.0,3656.0,1254.0,1541.0,1254.0,4531.0,98.26,1541.0,33.42,1078.0,23.37,592.0,12.85,4401.0,95.45,46.0,1.0,7.0,0.15,3.0,0.06,17.0,0.37,56.0,1.23,43.0,0.93,44.0,2.47,159.0,8.94,3656.0,79.28,1254.0,27.19,844.0,18.3,511.0,11.08,3558.0,77.16,28.0,0.6,4.0,0.09,2.0,0.04,17.0,0.37,47.0,1.02,38.0,0.81,35.0,1.99,128.0,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621,1097,603,4480,47,7,3,17,57,43,44,159,47093006402,36.14156385043603,-83.85012284049269,Tennessee
47093006403,Tennessee,Knox County,1,2837,1086,0,0,0.0,0,0,0,0,0,0,7.4,65000.0,1,1,1,1,1,0,0,0,2099.0,2730.0,2099.0,579.0,752.0,579.0,2730.0,96.23,752.0,26.52,675.0,23.8,388.0,13.67,2665.0,93.94,14.0,0.49,5.0,0.18,2.0,0.07,2.0,0.07,42.0,1.48,27.0,0.97,6.0,0.58,103.0,9.46,2099.0,74.0,579.0,20.39,503.0,17.74,312.0,11.0,2043.0,72.02,12.0,0.44,5.0,0.17,2.0,0.07,2.0,0.07,35.0,1.24,18.0,0.62,5.0,0.44,79.0,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,700,401,2770,15,5,2,2,43,28,7,115,47093006403,36.10969462177698,-83.83556696449749,Tennessee
47093006501,Tennessee,Knox County,0,3276,1326,0,0,0.0,0,0,0,0,0,0,7.6,79250.0,0,0,0,0,0,0,0,0,,,,,,,3210.0,97.98,638.0,19.47,702.0,21.44,518.0,15.81,3106.0,94.8,43.0,1.31,2.0,0.06,1.0,0.03,4.0,0.12,54.0,1.66,50.0,1.54,34.0,2.56,58.0,4.34,3056.0,93.3,611.0,18.66,667.0,20.35,501.0,15.28,2955.0,90.2,43.0,1.31,2.0,0.06,1.0,0.02,4.0,0.12,52.0,1.58,48.0,1.47,33.0,2.49,55.0,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,717,527,3169,43,2,1,4,57,53,34,54,47093006501,36.12413970657754,-83.76571636506563,Tennessee
47093006502,Tennessee,Knox County,0,3251,1306,0,0,0.0,0,0,0,0,0,1,12.0,49034.0,0,0,0,0,0,0,0,0,,,,,,,3222.0,99.1,1375.0,42.28,732.0,22.53,454.0,13.97,3062.0,94.18,75.0,2.31,3.0,0.09,1.0,0.03,9.0,0.28,72.0,2.21,41.0,1.26,13.0,1.02,236.0,18.1,3069.0,94.41,1321.0,40.62,707.0,21.74,429.0,13.18,2911.0,89.55,75.0,2.31,3.0,0.09,1.0,0.03,9.0,0.27,71.0,2.17,41.0,1.26,12.0,0.91,224.0,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,739,458,3091,75,3,1,9,72,41,15,241,47093006502,36.08354128748264,-83.72951071601122,Tennessee
47093006600,Tennessee,Knox County,1,3101,1317,0,653,21.06,0,1,0,0,0,1,34.6,83875.0,0,1,0,1,0,0,0,0,,1007.0,,,579.0,,1007.0,32.47,579.0,18.66,74.0,2.38,42.0,1.36,826.0,26.63,129.0,4.17,8.0,0.25,0.0,0.01,10.0,0.31,34.0,1.1,28.0,0.9,83.0,6.28,65.0,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651,296,325,2643,285,22,2,21,128,126,344,317,47093006600,35.98017257816206,-83.92623601864227,Tennessee
47093006700,Tennessee,Knox County,1,2975,1354,0,69,2.32,1,1,1,1,1,1,33.2,30450.0,1,1,1,1,1,0,0,1,2411.0,2975.0,2411.0,1815.0,2200.0,1815.0,2975.0,100.0,2200.0,73.96,660.0,22.18,312.0,10.49,1262.0,42.42,1482.0,49.82,5.0,0.17,0.0,0.0,13.0,0.44,213.0,7.16,150.0,5.04,424.0,31.33,547.0,40.37,2411.0,81.03,1815.0,61.02,540.0,18.15,257.0,8.65,909.0,30.56,1321.0,44.39,3.0,0.11,0.0,0.0,10.0,0.35,167.0,5.62,116.0,3.89,384.0,28.36,441.0,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357,660,312,1262,1482,5,0,13,213,150,466,574,47093006700,35.981825993714416,-83.90659890446793,Tennessee
